Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. CHI,"L, 117-110",38,8,21,38.1,3,10,30.0,2,2,100.0,0,1,1,3,2,1,0,2,21
"Mon, Jan 29",vs. NYK,"L, 113-92",39,11,19,57.9,3,6,50.0,4,5,80.0,1,6,7,3,1,0,1,1,29
"Sat, Jan 27",vs. UTH,"L, 134-122",37,6,18,33.3,0,7,0.0,0,0,0.0,0,1,1,3,1,1,0,3,12
"Fri, Jan 26",vs. HOU,"L, 138-104",20,2,8,25.0,1,3,33.3,0,0,0.0,0,1,1,2,0,0,0,4,5
"Wed, Jan 24",@ DET,"L, 106-113",39,8,17,47.1,5,10,50.0,2,3,66.7,1,6,7,4,2,0,1,4,23
"Mon, Jan 22",@ MIN,"W, 128-125",29,11,13,84.6,3,4,75.0,2,2,100.0,0,3,3,2,0,1,0,4,27
"Sat, Jan 20",vs. PHI,"L, 97-89",35,8,17,47.1,2,10,20.0,5,5,100.0,2,5,7,3,1,0,1,1,23
"Fri, Jan 19",vs. SAS,"W, 120-124",35,8,14,57.1,4,7,57.1,4,5,80.0,3,6,9,2,3,2,0,0,24
"Fri, Jan 12",@ SAS,"L, 99-135",9,0,5,0.0,0,1,0.0,1,2,50.0,2,0,2,1,1,1,0,1,1
"Wed, Jan 10",vs. SAC,"L, 123-98",28,5,10,50.0,4,6,66.7,1,2,50.0,0,1,1,2,0,0,0,1,15
"Mon, Jan 8",vs. CHI,"L, 119-112",31,2,11,18.2,0,7,0.0,0,0,0.0,0,6,6,4,3,1,0,4,4
