Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. ORL,"L, 108-98",28,3,8,37.5,2,6,33.3,0,0,0.0,0,2,2,3,2,0,0,4,8
"Mon, Jan 29",vs. WAS,"L, 118-113",29,8,12,66.7,4,6,66.7,0,0,0.0,2,1,3,2,0,2,0,1,20
"Sat, Jan 27",vs. MIN,"W, 112-113",16,1,4,25.0,0,3,0.0,0,0,0.0,0,3,3,4,1,1,0,1,2
"Fri, Jan 26",vs. POR,"W, 100-116",18,3,4,75.0,0,1,0.0,1,1,100.0,0,3,3,1,2,1,1,1,7
"Wed, Jan 24",vs. OKC,"L, 140-114",14,3,5,60.0,1,3,33.3,2,3,66.7,0,0,0,0,0,0,1,0,9
"Mon, Jan 22",@ PHI,"L, 123-133",11,1,1,100.0,0,0,0.0,0,0,0.0,0,3,3,1,0,0,0,2,2
"Sat, Jan 20",@ WAS,"W, 131-127",17,1,3,33.3,1,3,33.3,0,0,0.0,0,3,3,4,0,0,0,1,3
"Fri, Jan 19",@ CHA,"L, 120-124",13,2,4,50.0,1,1,100.0,0,0,0.0,0,3,3,1,0,0,0,1,5
"Wed, Jan 17",@ BOS,"L, 98-117",12,1,2,50.0,0,0,0.0,0,0,0.0,2,3,5,1,0,0,0,2,2
"Mon, Jan 15",@ ATL,"L, 99-109",12,1,5,20.0,1,5,20.0,0,0,0.0,0,1,1,0,1,0,0,3,3
"Sat, Jan 13",vs. CHI,"L, 122-116",23,3,5,60.0,3,5,60.0,0,0,0.0,0,2,2,1,0,1,0,3,9
