Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Fri, Jan 26",vs. POR,"W, 100-116",18,1,6,16.7,0,4,0.0,2,2,100.0,2,1,3,0,1,0,0,4,4
"Wed, Jan 24",vs. OKC,"L, 140-114",17,3,8,37.5,1,2,50.0,3,4,75.0,2,1,3,2,2,1,2,1,10
"Mon, Jan 22",@ PHI,"L, 123-133",20,0,7,0.0,0,5,0.0,1,2,50.0,2,4,6,4,1,0,0,2,1
"Sat, Jan 20",@ WAS,"W, 131-127",20,4,9,44.4,0,1,0.0,0,0,0.0,1,2,3,3,1,0,0,2,8
"Fri, Jan 19",@ CHA,"L, 120-124",26,6,10,60.0,1,3,33.3,3,6,50.0,2,2,4,4,4,1,0,5,16
"Fri, Dec 29",@ POR,"L, 128-134",18,8,10,80.0,0,1,0.0,1,3,33.3,1,2,3,2,1,0,1,3,17
"Thu, Dec 28",@ POR,"W, 118-105",17,4,9,44.4,0,2,0.0,3,4,75.0,1,6,7,2,1,0,0,6,11
"Tue, Dec 26",vs. UTH,"L, 130-118",18,3,6,50.0,0,0,0.0,0,0,0.0,1,3,4,4,1,0,2,4,6
"Sat, Dec 23",@ DAL,"L, 119-144",28,6,10,60.0,2,4,50.0,0,0,0.0,1,4,5,4,2,2,2,3,14
"Thu, Dec 21",@ CHI,"L, 95-114",28,5,10,50.0,2,4,50.0,2,2,100.0,3,6,9,2,1,0,3,2,14
"Tue, Dec 19",@ MIL,"L, 119-132",29,9,16,56.3,4,7,57.1,0,0,0.0,2,6,8,2,4,1,2,3,22
