Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Tue, Jan 30",vs. LAL,"W, 122-138",34,9,20,45.0,6,9,66.7,2,2,100.0,1,1,2,13,5,1,0,0,26
"Sun, Jan 28",vs. TOR,"W, 125-126",42,9,24,37.5,1,4,25.0,11,12,91.7,0,2,2,12,5,2,0,3,30
"Fri, Jan 26",vs. DAL,"L, 148-143",33,9,18,50.0,2,7,28.6,10,11,90.9,0,1,1,11,2,3,0,3,30
"Sat, Jan 20",vs. CLE,"L, 116-95",28,6,12,50.0,3,4,75.0,0,0,0.0,0,1,1,5,4,0,0,2,15
"Wed, Jan 17",vs. ORL,"W, 104-106",39,5,14,35.7,1,6,16.7,7,7,100.0,1,2,3,12,8,1,0,3,18
"Mon, Jan 15",vs. SAS,"W, 99-109",38,11,24,45.8,6,11,54.5,8,9,88.9,0,6,6,13,3,1,1,0,36
"Sat, Jan 13",vs. WAS,"L, 127-99",36,6,19,31.6,2,10,20.0,7,9,77.8,1,1,2,10,1,1,1,5,21
"Fri, Jan 12",vs. IND,"L, 126-108",30,4,17,23.5,2,6,33.3,3,3,100.0,3,0,3,6,5,2,0,1,13
"Wed, Jan 10",vs. PHI,"W, 132-139",43,7,22,31.8,2,8,25.0,12,14,85.7,0,1,1,11,5,1,1,2,28
"Sun, Jan 7",@ ORL,"L, 110-117",42,11,23,47.8,2,9,22.2,7,10,70.0,0,4,4,9,5,1,1,2,31
"Fri, Jan 5",@ IND,"L, 116-150",28,4,18,22.2,1,11,9.1,4,5,80.0,0,2,2,6,3,2,0,2,13
