Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",@ MEM,"W, 108-101",28,2,5,40.0,2,5,40.0,0,0,0.0,0,5,5,1,0,2,2,1,6
"Wed, Jan 31",vs. DET,"W, 121-128",12,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,0,1,0,1,2,0
"Mon, Jan 29",vs. LAC,"W, 108-118",26,2,8,25.0,2,8,25.0,0,0,0.0,2,2,4,2,1,0,0,1,6
"Fri, Jan 26",@ MIL,"W, 112-100",21,3,5,60.0,3,4,75.0,0,0,0.0,0,5,5,0,0,0,1,1,9
"Wed, Jan 24",@ MIL,"L, 116-126",23,2,4,50.0,2,4,50.0,0,0,0.0,0,5,5,0,1,0,1,1,6
"Mon, Jan 22",@ ORL,"W, 126-99",24,3,4,75.0,3,3,100.0,0,0,0.0,0,3,3,0,0,2,0,2,9
"Sat, Jan 20",@ ATL,"W, 116-95",26,6,7,85.7,5,6,83.3,0,0,0.0,1,4,5,0,0,1,0,1,17
"Wed, Jan 17",vs. MIL,"W, 95-135",21,2,5,40.0,1,4,25.0,0,1,0.0,0,3,3,0,2,1,0,0,5
"Mon, Jan 15",vs. CHI,"W, 91-109",26,4,10,40.0,4,10,40.0,0,0,0.0,1,6,7,3,0,3,0,2,12
"Thu, Jan 11",vs. BKN,"W, 102-111",27,0,1,0.0,0,1,0.0,4,4,100.0,0,1,1,2,0,2,0,5,4
"Sun, Jan 7",vs. SAS,"W, 115-117",11,0,3,0.0,0,2,0.0,0,0,0.0,0,2,2,1,1,0,0,2,0
