Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",@ MEM,"W, 108-101",15,2,4,50.0,0,0,0.0,3,3,100.0,2,4,6,1,2,0,3,2,7
"Fri, Jan 26",@ MIL,"W, 112-100",12,1,3,33.3,0,1,0.0,2,2,100.0,3,4,7,1,1,0,2,2,4
"Wed, Jan 24",@ MIL,"L, 116-126",10,2,2,100.0,0,0,0.0,1,1,100.0,0,0,0,2,0,0,0,0,5
"Mon, Jan 22",@ ORL,"W, 126-99",9,2,3,66.7,1,2,50.0,2,2,100.0,0,1,1,0,0,1,0,1,7
"Sat, Jan 20",@ ATL,"W, 116-95",3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Wed, Jan 17",vs. MIL,"W, 95-135",10,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0
"Fri, Jan 5",vs. WAS,"W, 90-114",5,1,1,100.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2
"Wed, Jan 3",vs. WAS,"W, 101-140",6,2,3,66.7,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,4
"Sat, Dec 23",@ CHI,"W, 109-95",12,2,4,50.0,1,2,50.0,1,1,100.0,0,2,2,1,1,1,0,5,6
"Thu, Dec 21",vs. NOR,"L, 123-104",4,1,1,100.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2
"Fri, Dec 8",@ MIA,"W, 111-99",3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,1,0
