Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. SAC,"W, 106-115",27,9,15,60.0,6,10,60.0,0,0,0.0,0,5,5,3,0,0,1,2,24
"Mon, Jan 29",vs. PHO,"L, 118-105",24,4,8,50.0,2,4,50.0,2,2,100.0,1,3,4,2,1,2,0,1,12
"Thu, Jan 25",vs. BOS,"L, 143-110",24,4,9,44.4,0,4,0.0,0,0,0.0,1,1,2,3,0,1,0,1,8
"Wed, Jan 24",vs. MEM,"L, 105-96",18,4,7,57.1,1,4,25.0,0,0,0.0,0,3,3,2,1,0,1,2,9
"Sun, Jan 21",@ ORL,"L, 87-105",9,1,4,25.0,1,3,33.3,0,0,0.0,0,2,2,0,1,0,0,1,3
"Fri, Jan 19",vs. ATL,"L, 109-108",21,2,5,40.0,2,4,50.0,3,3,100.0,0,3,3,0,0,0,1,1,9
"Wed, Jan 17",@ TOR,"L, 97-121",23,2,7,28.6,1,4,25.0,0,0,0.0,0,1,1,0,1,1,2,3,5
"Mon, Jan 15",@ BKN,"W, 96-95",28,3,13,23.1,2,6,33.3,1,1,100.0,1,4,5,1,1,0,1,2,9
"Sun, Jan 14",vs. CHA,"W, 87-104",20,4,8,50.0,2,3,66.7,1,1,100.0,1,1,2,0,1,0,0,1,11
"Fri, Jan 12",vs. ORL,"W, 96-99",25,4,6,66.7,0,1,0.0,1,1,100.0,0,1,1,2,2,1,0,2,9
"Wed, Jan 10",vs. OKC,"L, 128-120",21,3,7,42.9,2,5,40.0,0,0,0.0,0,1,1,2,2,1,0,2,8
