Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Tue, Jan 30",vs. LAL,"W, 122-138",35,8,14,57.1,1,2,50.0,2,2,100.0,1,10,11,3,0,3,0,5,19
"Sun, Jan 28",vs. TOR,"W, 125-126",42,6,17,35.3,1,4,25.0,4,4,100.0,3,9,12,5,2,2,0,4,17
"Fri, Jan 26",vs. DAL,"L, 148-143",37,10,12,83.3,2,3,66.7,3,4,75.0,0,3,3,3,0,1,1,6,25
"Wed, Jan 24",@ GSW,"L, 112-134",36,8,16,50.0,2,6,33.3,3,5,60.0,1,8,9,6,0,1,0,4,21
"Mon, Jan 22",@ SAC,"L, 107-122",38,4,18,22.2,1,7,14.3,2,4,50.0,2,5,7,0,0,1,2,1,11
"Sat, Jan 20",vs. CLE,"L, 116-95",34,8,16,50.0,1,5,20.0,3,6,50.0,1,6,7,4,1,1,2,2,20
"Fri, Jan 19",@ MIA,"W, 109-108",34,7,14,50.0,1,4,25.0,0,0,0.0,2,5,7,2,2,2,0,1,15
"Wed, Jan 17",vs. ORL,"W, 104-106",38,3,9,33.3,1,2,50.0,3,5,60.0,0,9,9,3,4,2,0,3,10
"Mon, Jan 15",vs. SAS,"W, 99-109",38,7,13,53.8,1,2,50.0,1,1,100.0,0,10,10,7,5,6,0,3,16
"Sat, Jan 13",vs. WAS,"L, 127-99",36,2,7,28.6,1,3,33.3,0,0,0.0,0,6,6,3,4,0,2,3,5
"Fri, Jan 12",vs. IND,"L, 126-108",32,7,11,63.6,1,2,50.0,1,3,33.3,0,4,4,3,3,2,0,3,16
