Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ CHA,"W, 117-110",20,1,4,25.0,1,2,50.0,0,0,0.0,1,5,6,2,0,1,0,0,3
"Sat, Jan 20",vs. MEM,"W, 96-125",4,1,1,100.0,0,0,0.0,0,0,0.0,1,1,2,1,1,0,0,2,2
"Mon, Jan 15",@ CLE,"L, 91-109",5,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0
"Fri, Jan 5",vs. CHA,"W, 91-104",9,2,3,66.7,0,1,0.0,1,1,100.0,0,0,0,0,1,0,1,2,5
"Wed, Jan 3",@ NYK,"L, 100-116",16,2,3,66.7,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,4
"Tue, Jan 2",@ PHI,"L, 97-110",20,0,5,0.0,0,2,0.0,0,0,0.0,4,1,5,1,4,1,1,2,0
"Sat, Dec 30",vs. PHI,"W, 92-105",17,3,3,100.0,0,0,0.0,0,0,0.0,3,3,6,1,0,1,0,0,6
"Thu, Dec 28",vs. IND,"L, 120-104",14,1,2,50.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,0,3,2
"Tue, Dec 26",vs. ATL,"W, 113-118",8,2,2,100.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,2,4
"Thu, Dec 21",vs. SAS,"W, 95-114",2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,0
"Wed, Dec 20",vs. LAL,"W, 108-124",1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
