Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Fri, Jan 5",@ PHO,"L, 97-113",5,2,5,40.0,1,1,100.0,2,2,100.0,2,0,2,0,0,0,0,0,7
"Wed, Jan 3",@ LAL,"W, 110-96",1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Mon, Jan 1",@ LAC,"L, 104-121",35,4,12,33.3,1,4,25.0,0,0,0.0,3,0,3,1,0,1,1,3,9
"Sat, Dec 30",@ UTH,"L, 109-117",11,3,4,75.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,2,6
"Thu, Dec 28",@ GSW,"W, 114-102",28,7,14,50.0,2,5,40.0,2,2,100.0,1,5,6,0,1,2,0,1,18
"Mon, Dec 25",vs. PHI,"W, 113-119",17,0,2,0.0,0,0,0.0,3,4,75.0,1,4,5,0,0,0,1,4,3
"Thu, Dec 14",vs. CHI,"L, 124-116",8,0,0,0.0,0,0,0.0,3,4,75.0,0,0,0,0,0,0,1,1,3
"Wed, Dec 13",vs. CHA,"W, 104-115",29,5,12,41.7,2,6,33.3,2,2,100.0,2,1,3,1,0,2,1,0,14
"Sat, Dec 2",vs. IND,"L, 144-129",5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0
"Tue, Nov 28",vs. MIL,"L, 131-124",11,1,2,50.0,1,2,50.0,2,4,50.0,0,0,0,0,0,0,0,0,5
"Sat, Nov 25",@ BKN,"L, 97-112",29,3,6,50.0,1,3,33.3,0,1,0.0,0,3,3,0,1,1,0,1,7
