Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Sat, Jan 27",vs. NOR,"W, 117-141",2,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0
"Wed, Jan 17",@ CLE,"L, 95-135",9,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0
"Sat, Jan 13",vs. GSW,"W, 118-129",1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Thu, Jan 11",vs. BOS,"W, 102-135",9,1,1,100.0,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,0,2
"Mon, Jan 8",vs. UTH,"L, 132-116",15,2,5,40.0,0,0,0.0,2,2,100.0,1,1,2,0,1,1,0,1,6
"Wed, Jan 3",@ IND,"L, 130-142",2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0
"Wed, Dec 27",@ BKN,"W, 144-122",1,1,1,100.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2
"Sat, Dec 23",@ NYK,"W, 130-111",0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Sun, Dec 17",vs. HOU,"W, 119-128",0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Sat, Dec 16",vs. DET,"W, 114-146",9,1,1,100.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,2,2
"Tue, Dec 5",vs. NYK,"W, 122-146",2,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,1,1,0,0,0
