Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. CHI,"L, 117-110",13,1,2,50.0,1,2,50.0,0,0,0.0,0,1,1,1,0,1,0,1,3
"Mon, Jan 29",vs. NYK,"L, 113-92",12,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,1,0,0,0,0,0
"Sat, Jan 27",vs. UTH,"L, 134-122",7,0,2,0.0,0,1,0.0,3,4,75.0,0,0,0,0,0,0,0,4,3
"Fri, Jan 26",vs. HOU,"L, 138-104",13,0,3,0.0,0,1,0.0,1,2,50.0,2,2,4,0,0,0,0,4,1
"Wed, Jan 24",@ DET,"L, 106-113",3,1,1,100.0,1,1,100.0,0,0,0.0,0,2,2,0,0,0,0,0,3
"Mon, Jan 22",@ MIN,"W, 128-125",5,2,3,66.7,1,1,100.0,2,2,100.0,1,2,3,1,0,0,1,0,7
"Wed, Jan 17",@ NOR,"L, 112-132",4,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0,0,1,1,0,0,0
"Sun, Jan 14",@ MIA,"L, 87-104",2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Fri, Jan 12",@ SAS,"L, 99-135",7,1,2,50.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2
"Wed, Jan 10",vs. SAC,"L, 123-98",6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Wed, Dec 20",@ IND,"L, 113-144",4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
