Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ SAS,"W, 108-98",16,3,7,42.9,1,3,33.3,4,4,100.0,0,3,3,2,1,0,0,1,11
"Mon, Jan 29",@ DAL,"L, 129-131",27,2,4,50.0,0,1,0.0,7,7,100.0,0,2,2,9,2,0,0,4,11
"Sun, Jan 28",vs. PHO,"W, 98-113",10,2,5,40.0,1,2,50.0,0,0,0.0,0,1,1,1,0,2,0,3,5
"Fri, Jan 26",@ MEM,"L, 106-107",23,2,8,25.0,0,4,0.0,1,2,50.0,0,7,7,4,0,2,0,0,5
"Mon, Jan 22",vs. CLE,"L, 126-99",13,2,4,50.0,1,1,100.0,0,0,0.0,0,2,2,2,2,0,0,1,5
"Sun, Jan 21",vs. MIA,"W, 87-105",16,2,6,33.3,1,2,50.0,0,0,0.0,0,6,6,2,3,1,1,0,5
"Fri, Jan 19",vs. PHI,"L, 124-109",21,0,5,0.0,0,1,0.0,3,3,100.0,0,1,1,3,4,0,0,3,3
"Wed, Jan 17",@ ATL,"L, 104-106",22,3,10,30.0,1,6,16.7,3,4,75.0,0,1,1,1,1,1,3,1,10
"Mon, Jan 15",@ NYK,"W, 98-94",26,6,12,50.0,0,3,0.0,3,4,75.0,2,2,4,5,2,2,0,2,15
"Sat, Jan 13",@ OKC,"L, 100-112",25,6,11,54.5,1,3,33.3,1,2,50.0,2,2,4,2,2,1,1,4,14
"Fri, Jan 12",@ MIA,"L, 96-99",27,2,8,25.0,0,2,0.0,1,2,50.0,1,2,3,0,0,2,1,1,5
