Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. NOR,"L, 110-99",22,0,6,0.0,0,4,0.0,0,0,0.0,0,1,1,0,0,1,0,2,0
"Mon, Jan 29",vs. LAL,"W, 119-135",36,8,13,61.5,2,5,40.0,0,0,0.0,2,7,9,4,1,3,1,1,18
"Sat, Jan 20",vs. UTH,"W, 126-127",41,9,19,47.4,4,8,50.0,2,4,50.0,4,6,10,1,0,2,1,2,24
"Wed, Jan 17",@ NYK,"L, 94-109",31,5,9,55.6,1,2,50.0,0,0,0.0,2,4,6,1,0,1,0,2,11
"Mon, Jan 15",@ PHI,"L, 115-124",31,5,9,55.6,0,1,0.0,3,5,60.0,1,6,7,2,2,0,0,3,13
"Sat, Jan 13",@ BOS,"L, 113-145",27,4,11,36.4,0,4,0.0,1,1,100.0,1,5,6,2,2,0,0,2,9
"Fri, Jan 12",@ DET,"W, 112-110",41,7,15,46.7,1,3,33.3,4,4,100.0,5,6,11,1,1,1,2,0,19
"Wed, Jan 10",@ CHI,"L, 119-124",47,7,14,50.0,4,9,44.4,0,0,0.0,2,13,15,1,2,0,1,3,18
"Mon, Jan 8",@ MIA,"L, 113-120",32,3,13,23.1,1,5,20.0,3,3,100.0,3,3,6,0,1,0,0,3,10
"Sat, Jan 6",vs. MIL,"W, 108-112",40,3,7,42.9,3,5,60.0,5,6,83.3,1,11,12,2,1,2,1,4,14
"Fri, Jan 5",vs. MIN,"L, 122-95",32,6,13,46.2,3,5,60.0,1,2,50.0,1,8,9,2,4,0,0,3,16
