Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Sat, Jan 27",@ NYK,"L, 109-125",1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Thu, Jan 25",vs. BOS,"L, 143-110",7,0,1,0.0,0,0,0.0,3,4,75.0,1,1,2,0,0,0,0,0,3
"Sun, Jan 21",@ ORL,"L, 87-105",3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0
"Wed, Jan 17",@ TOR,"L, 97-121",2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0
"Sun, Jan 14",vs. CHA,"W, 87-104",2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
"Wed, Jan 3",@ LAL,"W, 110-96",1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Mon, Jan 1",@ LAC,"L, 104-121",3,0,0,0.0,0,0,0.0,1,2,50.0,0,1,1,1,0,0,0,0,1
"Wed, Dec 20",@ ORL,"W, 115-106",1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Sat, Dec 16",vs. CHI,"W, 116-118",11,1,4,25.0,0,2,0.0,0,0,0.0,1,1,2,1,0,0,0,2,2
"Thu, Dec 14",vs. CHI,"L, 124-116",14,0,2,0.0,0,1,0.0,1,2,50.0,2,0,2,0,1,0,0,2,1
"Wed, Dec 13",vs. CHA,"W, 104-115",12,3,5,60.0,0,0,0.0,0,0,0.0,2,2,4,1,3,0,0,2,6
