Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Fri, Jan 26",vs. HOU,"L, 138-104",23,6,16,37.5,2,9,22.2,1,2,50.0,0,2,2,8,3,2,0,4,15
"Wed, Jan 24",@ DET,"L, 106-113",32,6,21,28.6,1,8,12.5,4,4,100.0,1,3,4,7,4,1,0,6,17
"Mon, Jan 22",@ MIN,"W, 128-125",35,7,18,38.9,1,6,16.7,3,4,75.0,2,4,6,13,1,3,0,1,18
"Fri, Jan 19",vs. SAS,"W, 120-124",32,10,13,76.9,4,6,66.7,4,5,80.0,1,0,1,8,4,3,0,4,28
"Wed, Jan 17",@ NOR,"L, 112-132",31,8,19,42.1,4,12,33.3,9,10,90.0,0,5,5,7,4,2,0,5,29
"Sun, Jan 14",@ MIA,"L, 87-104",30,9,24,37.5,3,13,23.1,0,0,0.0,2,8,10,5,2,3,0,3,21
"Fri, Jan 12",@ SAS,"L, 99-135",27,5,14,35.7,3,9,33.3,15,16,93.8,0,3,3,5,6,5,0,4,28
"Sun, Nov 26",@ ORL,"L, 117-130",15,3,6,50.0,1,3,33.3,0,0,0.0,0,1,1,2,1,0,0,0,7
"Wed, Nov 22",vs. WAS,"W, 114-117",40,13,31,41.9,6,16,37.5,2,3,66.7,2,6,8,13,4,1,0,2,34
"Mon, Nov 20",vs. BOS,"W, 118-121",41,15,27,55.6,5,11,45.5,1,1,100.0,2,7,9,8,5,2,1,5,36
"Sat, Nov 18",vs. NYK,"L, 122-108",36,12,22,54.5,8,13,61.5,2,2,100.0,0,5,5,9,3,1,0,3,34
