Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Mon, Jan 29",@ POR,"L, 104-130",24,1,5,20.0,1,4,25.0,0,0,0.0,3,1,4,1,0,0,0,1,3
"Sat, Jan 27",@ DEN,"L, 105-111",26,0,1,0.0,0,0,0.0,0,0,0.0,0,4,4,2,1,0,0,3,0
"Thu, Jan 25",@ IND,"L, 122-134",22,4,5,80.0,2,3,66.7,0,0,0.0,0,3,3,1,1,0,0,2,10
"Mon, Jan 22",vs. SAS,"W, 123-133",33,2,4,50.0,1,3,33.3,0,0,0.0,4,4,8,6,1,3,0,3,5
"Sat, Jan 20",@ CHA,"W, 97-89",29,4,6,66.7,1,3,33.3,0,0,0.0,3,2,5,1,0,2,2,1,9
"Fri, Jan 19",@ ORL,"W, 124-109",20,1,2,50.0,1,2,50.0,0,0,0.0,2,0,2,5,0,0,0,4,3
"Tue, Jan 16",vs. DEN,"W, 121-126",35,3,4,75.0,2,3,66.7,0,0,0.0,1,3,4,2,2,0,2,3,8
"Mon, Jan 15",vs. HOU,"W, 115-124",28,2,7,28.6,1,3,33.3,0,0,0.0,2,3,5,3,0,2,1,2,5
"Fri, Jan 12",vs. SAC,"W, 93-112",25,5,5,100.0,4,4,100.0,0,0,0.0,3,2,5,3,0,0,0,2,14
"Wed, Jan 10",@ ATL,"L, 132-139",37,2,4,50.0,1,2,50.0,1,2,50.0,2,2,4,2,1,0,3,4,6
"Sat, Jan 6",vs. UTH,"L, 120-109",26,1,6,16.7,0,5,0.0,0,0,0.0,1,3,4,4,2,4,2,3,2
