Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Tue, Jan 30",vs. PHI,"W, 107-119",29,3,8,37.5,2,4,50.0,1,1,100.0,1,5,6,6,2,0,1,3,9
"Sat, Jan 27",vs. LAL,"L, 145-144",46,4,9,44.4,0,4,0.0,0,0,0.0,0,14,14,11,2,3,2,5,8
"Thu, Jan 25",vs. SAC,"L, 134-133",31,0,3,0.0,0,1,0.0,5,8,62.5,0,4,4,11,2,3,1,3,5
"Wed, Jan 24",vs. ATL,"W, 112-134",23,5,6,83.3,2,3,66.7,0,0,0.0,1,4,5,3,2,2,1,3,12
"Mon, Jan 15",@ MEM,"L, 107-116",24,2,4,50.0,1,1,100.0,2,2,100.0,0,7,7,4,3,1,0,4,7
"Tue, Dec 12",@ PHO,"L, 116-119",17,1,3,33.3,0,2,0.0,0,0,0.0,0,2,2,2,3,0,0,3,2
"Fri, Dec 8",@ OKC,"L, 136-138",35,5,7,71.4,1,2,50.0,1,2,50.0,1,4,5,13,4,0,1,6,12
"Wed, Dec 6",vs. POR,"W, 106-110",31,3,7,42.9,0,2,0.0,4,4,100.0,6,4,10,9,4,0,2,3,10
"Sat, Dec 2",@ LAC,"L, 112-113",32,8,15,53.3,4,8,50.0,1,2,50.0,1,8,9,4,3,0,1,2,21
"Thu, Nov 30",vs. LAC,"W, 114-120",29,4,8,50.0,2,4,50.0,3,4,75.0,1,4,5,5,2,0,0,5,13
"Tue, Nov 28",@ SAC,"L, 123-124",33,3,8,37.5,2,4,50.0,0,0,0.0,0,6,6,3,4,0,2,4,8
