Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. SAC,"W, 106-115",16,2,4,50.0,0,1,0.0,0,0,0.0,1,1,2,1,1,0,0,1,4
"Mon, Jan 29",vs. PHO,"L, 118-105",15,1,3,33.3,0,2,0.0,1,1,100.0,0,2,2,0,0,0,0,3,3
"Sat, Jan 27",@ NYK,"L, 109-125",21,3,5,60.0,2,4,50.0,0,0,0.0,1,3,4,2,0,0,2,2,8
"Thu, Jan 25",vs. BOS,"L, 143-110",26,5,7,71.4,4,4,100.0,0,0,0.0,1,2,3,1,1,0,0,3,14
"Wed, Jan 24",vs. MEM,"L, 105-96",24,3,6,50.0,2,4,50.0,0,0,0.0,1,3,4,1,1,2,1,1,8
"Sun, Jan 21",@ ORL,"L, 87-105",25,1,3,33.3,1,1,100.0,2,3,66.7,0,2,2,1,0,2,0,4,5
"Fri, Jan 19",vs. ATL,"L, 109-108",10,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0
"Wed, Jan 17",@ TOR,"L, 97-121",12,1,2,50.0,0,1,0.0,0,0,0.0,2,1,3,0,0,0,1,0,2
"Mon, Jan 15",@ BKN,"W, 96-95",12,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0
"Sun, Jan 14",vs. CHA,"W, 87-104",31,3,5,60.0,1,1,100.0,0,0,0.0,0,2,2,2,0,2,1,0,7
"Fri, Jan 12",vs. ORL,"W, 96-99",32,2,5,40.0,1,3,33.3,2,2,100.0,2,6,8,1,1,1,0,2,7
