Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",vs. CLE,"L, 108-101",31,5,10,50.0,1,5,20.0,6,6,100.0,2,4,6,2,2,1,1,2,17
"Sun, Jan 28",@ IND,"L, 110-116",36,8,12,66.7,2,3,66.7,2,4,50.0,4,4,8,1,0,0,0,3,20
"Fri, Jan 26",vs. ORL,"W, 106-107",36,3,9,33.3,3,8,37.5,2,4,50.0,0,5,5,4,1,0,2,4,11
"Wed, Jan 24",@ MIA,"W, 105-96",33,8,10,80.0,5,6,83.3,4,4,100.0,0,5,5,4,1,1,0,3,25
"Mon, Jan 22",@ TOR,"W, 108-100",35,7,11,63.6,2,4,50.0,2,3,66.7,3,7,10,1,2,2,1,2,18
"Sat, Jan 20",@ CHI,"L, 96-125",30,5,9,55.6,3,6,50.0,1,2,50.0,0,5,5,2,2,1,0,2,14
"Thu, Jan 18",@ MIN,"L, 103-118",35,3,8,37.5,2,5,40.0,2,2,100.0,2,5,7,5,2,3,1,3,10
"Mon, Jan 15",vs. GSW,"W, 107-116",38,6,11,54.5,3,6,50.0,9,10,90.0,3,4,7,4,3,2,1,2,24
"Sat, Jan 13",vs. NYK,"L, 106-94",36,5,13,38.5,1,7,14.3,6,8,75.0,3,5,8,8,4,2,1,1,17
"Fri, Jan 12",vs. LAC,"L, 128-119",27,2,6,33.3,2,5,40.0,0,0,0.0,2,1,3,1,1,1,0,2,6
"Tue, Jan 9",@ DAL,"W, 120-103",30,2,8,25.0,2,5,40.0,0,0,0.0,2,4,6,6,3,3,0,5,6
