Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Sun, Jan 28",@ ORL,"L, 98-113",11,1,3,33.3,0,0,0.0,0,2,0.0,2,4,6,0,0,0,0,1,2
"Fri, Jan 19",@ NOR,"W, 123-109",12,1,1,100.0,0,0,0.0,1,2,50.0,0,1,1,1,1,0,0,3,3
"Thu, Jan 11",@ LAL,"W, 127-109",5,1,1,100.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,2,2
"Wed, Jan 3",vs. LAC,"L, 131-122",2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Mon, Jan 1",vs. POR,"W, 88-109",4,0,2,0.0,0,0,0.0,0,2,0.0,0,2,2,0,0,0,0,0,0
"Sun, Dec 31",vs. ORL,"W, 107-112",8,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,1,0
"Fri, Dec 29",vs. CHA,"W, 119-133",6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,2,1,0
"Wed, Dec 27",@ HOU,"W, 129-113",19,5,7,71.4,0,0,0.0,1,3,33.3,3,2,5,0,0,0,2,4,11
"Mon, Dec 25",vs. DAL,"L, 128-114",4,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4
"Fri, Dec 22",@ SAC,"L, 105-120",22,5,5,100.0,0,0,0.0,1,2,50.0,5,6,11,2,1,0,1,4,11
"Sun, Nov 5",@ DET,"W, 120-106",3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0
