Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 24",@ MIL,"L, 116-126",1,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0,0,0,0,0,0,2
"Mon, Jan 22",@ ORL,"W, 126-99",22,5,7,71.4,0,0,0.0,2,2,100.0,0,3,3,5,1,0,0,2,12
"Sat, Jan 20",@ ATL,"W, 116-95",21,1,3,33.3,0,1,0.0,2,2,100.0,0,5,5,3,3,0,0,2,4
"Wed, Jan 17",vs. MIL,"W, 95-135",20,4,7,57.1,0,0,0.0,1,2,50.0,0,2,2,2,1,0,0,0,9
"Sun, Jan 7",vs. SAS,"W, 115-117",4,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0
"Fri, Jan 5",vs. WAS,"W, 90-114",12,3,6,50.0,0,0,0.0,1,1,100.0,1,3,4,4,5,1,0,2,7
"Wed, Jan 3",vs. WAS,"W, 101-140",15,4,5,80.0,0,0,0.0,0,1,0.0,1,2,3,3,1,0,0,0,8
"Mon, Jan 1",@ TOR,"L, 121-124",6,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0
"Fri, Dec 29",vs. MIL,"L, 119-111",15,6,10,60.0,1,3,33.3,1,1,100.0,0,1,1,1,0,1,0,1,14
"Wed, Dec 27",@ DAL,"W, 113-110",30,4,11,36.4,0,1,0.0,1,2,50.0,4,8,12,7,2,3,1,4,9
"Sat, Dec 23",@ CHI,"W, 109-95",39,8,14,57.1,1,3,33.3,2,5,40.0,1,6,7,8,3,1,1,1,19
