Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ POR,"L, 116-119",19,2,6,33.3,1,5,20.0,1,2,50.0,2,3,5,2,0,0,1,1,6
"Mon, Jan 29",@ DEN,"L, 107-113",19,1,3,33.3,1,3,33.3,0,0,0.0,0,0,0,1,0,1,0,1,3
"Sat, Jan 27",vs. NOR,"W, 117-141",22,2,5,40.0,1,4,25.0,0,0,0.0,1,3,4,1,0,0,0,3,5
"Fri, Jan 26",vs. CLE,"L, 112-100",22,2,4,50.0,2,4,50.0,0,0,0.0,0,3,3,0,0,0,0,2,6
"Wed, Jan 24",vs. CLE,"W, 116-126",18,1,2,50.0,1,2,50.0,0,0,0.0,1,2,3,1,3,0,0,2,3
"Mon, Jan 22",@ DET,"W, 122-113",12,1,6,16.7,1,4,25.0,0,0,0.0,0,2,2,1,1,0,0,1,3
"Sat, Jan 20",@ DET,"W, 141-135",14,1,3,33.3,0,2,0.0,0,0,0.0,0,2,2,0,0,1,0,2,2
"Wed, Jan 17",@ CLE,"L, 95-135",19,5,13,38.5,4,10,40.0,1,2,50.0,0,1,1,0,0,1,0,1,15
"Sat, Nov 11",@ ORL,"L, 97-112",17,0,1,0.0,0,1,0.0,1,2,50.0,0,2,2,0,0,0,0,0,1
"Thu, Nov 9",@ IND,"L, 124-126",29,2,2,100.0,1,1,100.0,0,0,0.0,0,4,4,1,0,1,0,2,5
"Wed, Nov 8",vs. DET,"W, 118-120",37,3,6,50.0,2,4,50.0,2,3,66.7,0,5,5,2,0,1,0,2,10
