Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. CHI,"L, 117-110",28,3,10,30.0,1,2,50.0,0,1,0.0,0,1,1,6,3,0,0,3,7
"Mon, Jan 29",vs. NYK,"L, 113-92",31,5,10,50.0,3,5,60.0,1,1,100.0,0,6,6,8,5,1,0,2,14
"Sat, Jan 27",vs. UTH,"L, 134-122",29,3,8,37.5,1,3,33.3,2,4,50.0,0,7,7,6,1,0,0,2,9
"Fri, Jan 26",vs. HOU,"L, 138-104",19,3,8,37.5,0,1,0.0,0,1,0.0,0,1,1,0,0,0,0,2,6
"Wed, Jan 24",@ DET,"L, 106-113",25,1,4,25.0,0,2,0.0,3,4,75.0,1,2,3,3,0,1,0,2,5
"Sat, Jan 20",vs. PHI,"L, 97-89",29,2,7,28.6,0,3,0.0,0,0,0.0,0,6,6,3,2,1,4,2,4
"Fri, Jan 19",vs. SAS,"W, 120-124",25,2,5,40.0,1,1,100.0,0,0,0.0,1,2,3,3,2,2,1,3,5
"Wed, Jan 17",@ NOR,"L, 112-132",28,2,9,22.2,1,5,20.0,2,2,100.0,1,3,4,4,0,2,0,2,7
"Sun, Jan 14",@ MIA,"L, 87-104",23,1,3,33.3,1,2,50.0,0,0,0.0,2,0,2,2,3,0,2,1,3
"Fri, Jan 5",@ CHI,"L, 91-104",36,5,11,45.5,3,7,42.9,0,0,0.0,2,3,5,2,1,2,0,4,13
"Tue, Jan 2",@ SAC,"W, 111-104",33,4,10,40.0,1,5,20.0,1,2,50.0,0,2,2,2,1,1,0,2,10
